picocom v3.2a

port is        : /dev/tty.usbmodem103
flowcontrol    : none
baudrate is    : 230400
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : /nix/store/qsx6i1q4h7cq5kg1pjmis5q57nskh70f-lrzsz-0.12.20/bin/sz -vv
receive_cmd is : /nix/store/qsx6i1q4h7cq5kg1pjmis5q57nskh70f-lrzsz-0.12.20/bin/rz -vv -E
imap is        : 8bithex,
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
msg =  826, time steps =   10, qsz =    2, switch = off. t =    16708 ms. I_w =   1173 mA, erpm =        0, ax =      532, ay =      163, az =     9829, gx = 0.00878 rad/s, theta =       25 mrad, theta_d =       -9 mrad, x =        0, x_d =        0
msg =  960, time steps =   10, qsz =    2, switch = off. t =    19414 ms. I_w =   3226 mA, erpm =        0, ax =     -206, ay =        0, az =     9791, gx = -0.00720 rad/s, theta =       60 mrad, theta_d =       10 mrad, x =        2, x_d =        0
msg =  961, time steps =   10, qsz =    2, switch = off. t =    19435 ms. I_w =   3241 mA, erpm =        0, ax =     -311, ay =      -37, az =     9796, gx = -0.01572 rad/s, theta =       61 mrad, theta_d =       11 mrad, x =        2, x_d =        0
msg =  962, time steps =   10, qsz =    2, switch = off. t =    19455 ms. I_w =   3282 mA, erpm =        0, ax =     -282, ay =     -185, az =     9810, gx = -0.02104 rad/s, theta =       61 mrad, theta_d =       12 mrad, x =        2, x_d =        0
msg =  963, time steps =   10, qsz =    2, switch = off. t =    19475 ms. I_w =   3321 mA, erpm =        0, ax =     -225, ay =     -353, az =     9819, gx = -0.01785 rad/s, theta =       61 mrad, theta_d =       13 mrad, x =        2, x_d =        0
msg =  964, time steps =   10, qsz =    2, switch = off. t =    19495 ms. I_w =   3328 mA, erpm =        0, ax =      -28, ay =     -357, az =     9833, gx = -0.00720 rad/s, theta =       62 mrad, theta_d =       13 mrad, x =        2, x_d =        0
msg =  965, time steps =   10, qsz =    2, switch = off. t =    19515 ms. I_w =   3304 mA, erpm =        0, ax =      206, ay =     -276, az =     9819, gx = 0.00026 rad/s, theta =       62 mrad, theta_d =       11 mrad, x =        2, x_d =        0
msg =  966, time steps =   10, qsz =    2, switch = off. t =    19536 ms. I_w =   3265 mA, erpm =        0, ax =      350, ay =     -314, az =     9861, gx = 0.00559 rad/s, theta =       62 mrad, theta_d =        8 mrad, x =        2, x_d =        0
msg =  967, time steps =   10, qsz =    2, switch = off. t =    19556 ms. I_w =   3210 mA, erpm =        0, ax =      354, ay =     -467, az =     9847, gx = 0.01411 rad/s, theta =       61 mrad, theta_d =        5 mrad, x =        2, x_d =        0
msg =  968, time steps =   10, qsz =    2, switch = off. t =    19576 ms. I_w =   3123 mA, erpm =        0, ax =      311, ay =     -563, az =     9819, gx = 0.02689 rad/s, theta =       61 mrad, theta_d =        0 mrad, x =        2, x_d =        0


hewwo hii!!!!
msg =    0, time steps =    9, qsz =    2, switch = off. t =       22 ms. I_w =     -1 mA, erpm =        0, ax =     -431, ay =     -142, az =     9819, gx = 0.00985 rad/s, theta =        0 mrad, theta_d =        0 mrad, x =        0, x_d =        0
msg =    1, time steps =   10, qsz =    2, switch = off. t =       43 ms. I_w =    -12 mA, erpm =        0, ax =      -81, ay =     -271, az =     9796, gx = 0.02050 rad/s, theta =        0 mrad, theta_d =        0 mrad, x =        0, x_d =        0
msg =    2, time steps =   10, qsz =    2, switch = off. t =       63 ms. I_w =    -35 mA, erpm =       -2, ax =       71, ay =       -4, az =     9838, gx = 0.03009 rad/s, theta =        0 mrad, theta_d =       -3 mrad, x =        0, x_d =        2
msg =    3, time steps =   10, qsz =    2, switch = off. t =       83 ms. I_w =    -83 mA, erpm =       -2, ax =      364, ay =      454, az =     9833, gx = 0.02583 rad/s, theta =        0 mrad, theta_d =       -5 mrad, x =        0, x_d =        2
msg =    4, time steps =   10, qsz =    2, switch = off. t =      103 ms. I_w =   -115 mA, erpm =        0, ax =      388, ay =      564, az =     9810, gx = 0.00665 rad/s, theta =        0 mrad, theta_d =       -6 mrad, x =        0, x_d =        0
msg =    5, time steps =   10, qsz =    2, switch = off. t =      123 ms. I_w =   -106 mA, erpm =        0, ax =        9, ay =      387, az =     9796, gx = -0.00720 rad/s, theta =        0 mrad, theta_d =       -5 mrad, x =        0, x_d =        0
msg =    6, time steps =   10, qsz =    2, switch = off. t =      144 ms. I_w =    -70 mA, erpm =        0, ax =     -239, ay =      144, az =     9819, gx = -0.01039 rad/s, theta =        0 mrad, theta_d =       -3 mrad, x =        0, x_d =        0
msg =    7, time steps =   10, qsz =    2, switch = off. t =      164 ms. I_w =    -35 mA, erpm =        0, ax =     -493, ay =      167, az =     9773, gx = -0.01039 rad/s, theta =        0 mrad, theta_d =        0 mrad, x =        0, x_d =        0
msg =    8, time steps =   10, qsz =    2, switch = off. t =      184 ms. I_w =      7 mA, erpm =        0, ax =     -944, ay =      316, az =     9763, gx = -0.01785 rad/s, theta =        0 mrad, theta_d =        1 mrad, x =        0, x_d =        0
msg =    9, time steps =   10, qsz =    2, switch = off. t =      204 ms. I_w =     82 mA, erpm =        0, ax =     -915, ay =      368, az =     9801, gx = -0.03276 rad/s, theta =        0 mrad, theta_d =        5 mrad, x =        0, x_d =        0
msg =   10, time steps =   10, qsz =    2, switch = off. t =      224 ms. I_w =    195 mA, erpm =        0, ax =     -891, ay =       53, az =     9763, gx = -0.04341 rad/s, theta =        0 mrad, theta_d =       11 mrad, x =        0, x_d =        0
msg =   11, time steps =   10, qsz =    2, switch = off. t =      245 ms. I_w =    308 mA, erpm =        0, ax =     -839, ay =     -185, az =     9754, gx = -0.04128 rad/s, theta =        1 mrad, theta_d =       16 mrad, x =        0, x_d =        0
msg =   12, time steps =   10, qsz =    2, switch = off. t =      265 ms. I_w =    394 mA, erpm =        0, ax =     -527, ay =     -281, az =     9819, gx = -0.03383 rad/s, theta =        2 mrad, theta_d =       20 mrad, x =        0, x_d =        0
msg =   13, time steps =   10, qsz =    2, switch = off. t =      285 ms. I_w =    453 mA, erpm =        0, ax =     -354, ay =     -157, az =     9819, gx = -0.03063 rad/s, theta =        2 mrad, theta_d =       22 mrad, x =        0, x_d =        0
msg =   14, time steps =   10, qsz =    2, switch = off. t =      305 ms. I_w =    515 mA, erpm =        0, ax =     -244, ay =       15, az =     9749, gx = -0.03702 rad/s, theta =        3 mrad, theta_d =       24 mrad, x =        0, x_d =        0
msg =   15, time steps =   10, qsz =    2, switch = off. t =      325 ms. I_w =    607 mA, erpm =        0, ax =      -19, ay =       77, az =     9768, gx = -0.05087 rad/s, theta =        4 mrad, theta_d =       27 mrad, x =        0, x_d =        0
msg =   16, time steps =   10, qsz =    2, switch = off. t =      346 ms. I_w =    733 mA, erpm =        0, ax =      -23, ay =      -42, az =     9829, gx = -0.05939 rad/s, theta =        5 mrad, theta_d =       33 mrad, x =        0, x_d =        0
msg =   17, time steps =   10, qsz =    2, switch = off. t =      366 ms. I_w =    860 mA, erpm =        0, ax =     -124, ay =     -147, az =     9824, gx = -0.05939 rad/s, theta =        6 mrad, theta_d =       37 mrad, x =        0, x_d =        0
msg =   18, time steps =   10, qsz =    2, switch = off. t =      386 ms. I_w =    967 mA, erpm =        0, ax =      -95, ay =     -128, az =     9801, gx = -0.05513 rad/s, theta =        7 mrad, theta_d =       41 mrad, x =        0, x_d =        0
msg =   19, time steps =   10, qsz =    2, switch = off. t =      406 ms. I_w =   1055 mA, erpm =        0, ax =     -206, ay =       24, az =     9805, gx = -0.05407 rad/s, theta =        8 mrad, theta_d =       43 mrad, x =        0, x_d =        0
msg =   20, time steps =   10, qsz =    2, switch = off. t =      426 ms. I_w =   1144 mA, erpm =        0, ax =     -268, ay =      -23, az =     9833, gx = -0.05726 rad/s, theta =       10 mrad, theta_d =       45 mrad, x =        0, x_d =        0
msg =   21, time steps =   10, qsz =    2, switch = off. t =      447 ms. I_w =   1232 mA, erpm =        0, ax =     -134, ay =     -214, az =     9819, gx = -0.05620 rad/s, theta =       11 mrad, theta_d =       47 mrad, x =        0, x_d =        0
msg =   22, time steps =   10, qsz =    2, switch = off. t =      467 ms. I_w =   1300 mA, erpm =        0, ax =      -86, ay =     -400, az =     9838, gx = -0.04981 rad/s, theta =       12 mrad, theta_d =       48 mrad, x =        0, x_d =        0
msg =   23, time steps =   10, qsz =    2, switch = off. t =      487 ms. I_w =   1334 mA, erpm =        0, ax =       47, ay =     -434, az =     9829, gx = -0.04022 rad/s, theta =       13 mrad, theta_d =       47 mrad, x =        0, x_d =        0
msg =   24, time steps =   10, qsz =    2, switch = off. t =      507 ms. I_w =   1344 mA, erpm =        0, ax =      187, ay =     -343, az =     9819, gx = -0.03489 rad/s, theta =       13 mrad, theta_d =       45 mrad, x =        0, x_d =        0
msg =   25, time steps =   10, qsz =    2, switch = off. t =      527 ms. I_w =   1355 mA, erpm =        0, ax =      215, ay =     -161, az =     9815, gx = -0.03702 rad/s, theta =       14 mrad, theta_d =       43 mrad, x =        0, x_d =        0
msg =   26, time steps =   10, qsz =    2, switch = off. t =      548 ms. I_w =   1396 mA, erpm =        0, ax =      234, ay =     -147, az =     9824, gx = -0.04768 rad/s, theta =       15 mrad, theta_d =       43 mrad, x =        0, x_d =        0
msg =   27, time steps =   10, qsz =    2, switch = off. t =      568 ms. I_w =   1469 mA, erpm =        0, ax =      350, ay =     -290, az =     9829, gx = -0.05407 rad/s, theta =       16 mrad, theta_d =       45 mrad, x =        0, x_d =        0
msg =   28, time steps =   10, qsz =    2, switch = off. t =      588 ms. I_w =   1545 mA, erpm =        0, ax =      402, ay =     -381, az =     9838, gx = -0.05300 rad/s, theta =       17 mrad, theta_d =       46 mrad, x =        0, x_d =        0
msg =   29, time steps =   10, qsz =    2, switch = off. t =      608 ms. I_w =   1606 mA, erpm =        0, ax =      426, ay =     -295, az =     9833, gx = -0.04874 rad/s, theta =       18 mrad, theta_d =       47 mrad, x =        0, x_d =        0
msg =   30, time steps =   10, qsz =    2, switch = off. t =      628 ms. I_w =   1657 mA, erpm =        0, ax =      489, ay =     -176, az =     9805, gx = -0.04874 rad/s, theta =       19 mrad, theta_d =       47 mrad, x =        0, x_d =        0
msg =   31, time steps =   10, qsz =    2, switch = off. t =      649 ms. I_w =   1715 mA, erpm =        0, ax =      359, ay =     -157, az =     9796, gx = -0.05194 rad/s, theta =       20 mrad, theta_d =       48 mrad, x =        0, x_d =        0
msg =   32, time steps =   10, qsz =    2, switch = off. t =      669 ms. I_w =   1779 mA, erpm =        0, ax =      278, ay =     -195, az =     9819, gx = -0.05300 rad/s, theta =       21 mrad, theta_d =       48 mrad, x =        0, x_d =        0
msg =   33, time steps =   10, qsz =    2, switch = off. t =      689 ms. I_w =   1847 mA, erpm =        0, ax =      316, ay =     -214, az =     9819, gx = -0.05407 rad/s, theta =       22 mrad, theta_d =       49 mrad, x =        0, x_d =        0
msg =   34, time steps =   10, qsz =    2, switch = off. t =      709 ms. I_w =   1917 mA, erpm =        0, ax =      254, ay =     -204, az =     9796, gx = -0.05620 rad/s, theta =       23 mrad, theta_d =       50 mrad, x =        0, x_d =        0
msg =   35, time steps =   10, qsz =    2, switch = off. t =      729 ms. I_w =   1986 mA, erpm =        0, ax =      244, ay =     -429, az =     9833, gx = -0.05407 rad/s, theta =       24 mrad, theta_d =       51 mrad, x =        0, x_d =        0
msg =   36, time steps =   10, qsz =    2, switch = off. t =      750 ms. I_w =   2024 mA, erpm =        0, ax =      359, ay =     -630, az =     9889, gx = -0.04128 rad/s, theta =       25 mrad, theta_d =       50 mrad, x =        0, x_d =        0
msg =   37, time steps =   10, qsz =    2, switch = off. t =      770 ms. I_w =   2013 mA, erpm =        0, ax =      431, ay =     -620, az =     9833, gx = -0.02637 rad/s, theta =       26 mrad, theta_d =       47 mrad, x =        0, x_d =        0
msg =   38, time steps =   10, qsz =    2, switch = off. t =      790 ms. I_w =   1977 mA, erpm =        0, ax =      628, ay =     -319, az =     9773, gx = -0.02317 rad/s, theta =       27 mrad, theta_d =       43 mrad, x =        0, x_d =        0
msg =   39, time steps =   10, qsz =    2, switch = off. t =      810 ms. I_w =   1965 mA, erpm =        0, ax =      834, ay =     -142, az =     9833, gx = -0.03170 rad/s, theta =       27 mrad, theta_d =       40 mrad, x =        0, x_d =        0
msg =   40, time steps =   10, qsz =    2, switch = off. t =      830 ms. I_w =   2007 mA, erpm =        0, ax =      887, ay =     -262, az =     9866, gx = -0.04661 rad/s, theta =       28 mrad, theta_d =       40 mrad, x =        0, x_d =        0
msg =   41, time steps =   10, qsz =    2, switch = off. t =      851 ms. I_w =   2073 mA, erpm =        0, ax =      930, ay =     -596, az =     9847, gx = -0.04661 rad/s, theta =       29 mrad, theta_d =       41 mrad, x =        0, x_d =        0
msg =   42, time steps =   10, qsz =    2, switch = off. t =      871 ms. I_w =   2109 mA, erpm =        0, ax =      858, ay =     -807, az =     9861, gx = -0.03383 rad/s, theta =       30 mrad, theta_d =       41 mrad, x =        0, x_d =        0
msg =   43, time steps =   10, qsz =    2, switch = off. t =      891 ms. I_w =   2097 mA, erpm =        0, ax =      647, ay =     -515, az =     9843, gx = -0.02104 rad/s, theta =       30 mrad, theta_d =       38 mrad, x =        0, x_d =        0
msg =   44, time steps =   10, qsz =    2, switch = off. t =      911 ms. I_w =   2081 mA, erpm =        0, ax =      426, ay =     -166, az =     9829, gx = -0.02637 rad/s, theta =       31 mrad, theta_d =       35 mrad, x =        0, x_d =        0
msg =   45, time steps =   10, qsz =    2, switch = off. t =      931 ms. I_w =   2105 mA, erpm =        0, ax =      177, ay =     -161, az =     9805, gx = -0.03702 rad/s, theta =       31 mrad, theta_d =       35 mrad, x =        0, x_d =        0
msg =   46, time steps =   10, qsz =    2, switch = off. t =      952 ms. I_w =   2159 mA, erpm =        0, ax =      -33, ay =     -415, az =     9773, gx = -0.04128 rad/s, theta =       32 mrad, theta_d =       36 mrad, x =        0, x_d =        0
msg =   47, time steps =   10, qsz =    2, switch = off. t =      972 ms. I_w =   2200 mA, erpm =        0, ax =      -95, ay =     -649, az =     9787, gx = -0.03276 rad/s, theta =       33 mrad, theta_d =       36 mrad, x =        0, x_d =        0
msg =   48, time steps =   10, qsz =    2, switch = off. t =      992 ms. I_w =   2199 mA, erpm =        0, ax =      -19, ay =     -620, az =     9810, gx = -0.01998 rad/s, theta =       33 mrad, theta_d =       34 mrad, x =        0, x_d =        0
msg =   49, time steps =   10, qsz =    2, switch = off. t =     1012 ms. I_w =   2167 mA, erpm =        0, ax =      153, ay =     -434, az =     9801, gx = -0.01359 rad/s, theta =       34 mrad, theta_d =       30 mrad, x =        0, x_d =        0
msg =   50, time steps =   10, qsz =    2, switch = off. t =     1032 ms. I_w =   2138 mA, erpm =        0, ax =      397, ay =     -333, az =     9810, gx = -0.01572 rad/s, theta =       34 mrad, theta_d =       27 mrad, x =        0, x_d =        0
msg =   51, time steps =   10, qsz =    2, switch = off. t =     1053 ms. I_w =   2130 mA, erpm =        0, ax =      580, ay =     -400, az =     9829, gx = -0.01998 rad/s, theta =       34 mrad, theta_d =       26 mrad, x =        0, x_d =        0
msg =   52, time steps =   10, qsz =    2, switch = off. t =     1073 ms. I_w =   2129 mA, erpm =        0, ax =      656, ay =     -568, az =     9857, gx = -0.01678 rad/s, theta =       35 mrad, theta_d =       24 mrad, x =        0, x_d =        0
msg =   53, time steps =   10, qsz =    2, switch = off. t =     1093 ms. I_w =   2115 mA, erpm =        0, ax =      680, ay =     -582, az =     9838, gx = -0.01039 rad/s, theta =       35 mrad, theta_d =       22 mrad, x =        0, x_d =        0
msg =   54, time steps =   10, qsz =    2, switch = off. t =     1113 ms. I_w =   2089 mA, erpm =        0, ax =      580, ay =     -496, az =     9787, gx = -0.00720 rad/s, theta =       35 mrad, theta_d =       20 mrad, x =        0, x_d =        0
msg =   55, time steps =   10, qsz =    2, switch = off. t =     1133 ms. I_w =   2069 mA, erpm =        0, ax =      431, ay =     -410, az =     9819, gx = -0.01039 rad/s, theta =       35 mrad, theta_d =       18 mrad, x =        0, x_d =        0
msg =   56, time steps =   10, qsz =    2, switch = off. t =     1154 ms. I_w =   2065 mA, erpm =        0, ax =      249, ay =     -429, az =     9861, gx = -0.01359 rad/s, theta =       36 mrad, theta_d =       17 mrad, x =        0, x_d =        0
msg =   57, time steps =   10, qsz =    2, switch = off. t =     1174 ms. I_w =   2068 mA, erpm =        0, ax =       47, ay =     -563, az =     9815, gx = -0.01252 rad/s, theta =       36 mrad, theta_d =       16 mrad, x =        0, x_d =        0
msg =   58, time steps =   10, qsz =    2, switch = off. t =     1194 ms. I_w =   2060 mA, erpm =        0, ax =       23, ay =     -510, az =     9773, gx = -0.00720 rad/s, theta =       36 mrad, theta_d =       15 mrad, x =        0, x_d =        0
msg =   59, time steps =   10, qsz =    2, switch = off. t =     1214 ms. I_w =   2044 mA, erpm =        0, ax =       91, ay =     -333, az =     9819, gx = -0.00613 rad/s, theta =       36 mrad, theta_d =       13 mrad, x =        0, x_d =        0
msg =   60, time steps =   10, qsz =    2, switch = off. t =     1234 ms. I_w =   2039 mA, erpm =        0, ax =      191, ay =     -343, az =     9857, gx = -0.00933 rad/s, theta =       36 mrad, theta_d =       12 mrad, x =        0, x_d =        0
msg =   61, time steps =   10, qsz =    2, switch = off. t =     1255 ms. I_w =   2040 mA, erpm =        0, ax =      417, ay =     -506, az =     9847, gx = -0.00826 rad/s, theta =       37 mrad, theta_d =       12 mrad, x =        0, x_d =        0
msg =   62, time steps =   10, qsz =    2, switch = off. t =     1275 ms. I_w =   2029 mA, erpm =        0, ax =      632, ay =     -501, az =     9833, gx = -0.00294 rad/s, theta =       37 mrad, theta_d =       10 mrad, x =        0, x_d =        0
msg =   63, time steps =   10, qsz =    2, switch = off. t =     1295 ms. I_w =   2009 mA, erpm =        0, ax =      714, ay =     -357, az =     9801, gx = -0.00187 rad/s, theta =       37 mrad, theta_d =        9 mrad, x =        0, x_d =        0
msg =   64, time steps =   10, qsz =    2, switch = off. t =     1315 ms. I_w =   2006 mA, erpm =        0, ax =      786, ay =     -276, az =     9810, gx = -0.00933 rad/s, theta =       37 mrad, theta_d =        8 mrad, x =        0, x_d =        0
msg =   65, time steps =   10, qsz =    2, switch = off. t =     1335 ms. I_w =   2028 mA, erpm =        0, ax =      748, ay =     -420, az =     9843, gx = -0.01465 rad/s, theta =       37 mrad, theta_d =        9 mrad, x =        0, x_d =        0
msg =   66, time steps =   10, qsz =    2, switch = off. t =     1356 ms. I_w =   2056 mA, erpm =        0, ax =      570, ay =     -467, az =     9857, gx = -0.01465 rad/s, theta =       37 mrad, theta_d =       10 mrad, x =        0, x_d =        0
msg =   67, time steps =   10, qsz =    2, switch = off. t =     1376 ms. I_w =   2073 mA, erpm =        0, ax =      412, ay =     -515, az =     9829, gx = -0.01039 rad/s, theta =       38 mrad, theta_d =       10 mrad, x =        0, x_d =        0
msg =   68, time steps =   10, qsz =    2, switch = off. t =     1396 ms. I_w =   2075 mA, erpm =        0, ax =      210, ay =     -386, az =     9801, gx = -0.00720 rad/s, theta =       38 mrad, theta_d =       10 mrad, x =        0, x_d =        0
msg =   69, time steps =   10, qsz =    2, switch = off. t =     1416 ms. I_w =   2082 mA, erpm =        0, ax =       47, ay =     -267, az =     9838, gx = -0.01039 rad/s, theta =       38 mrad, theta_d =       10 mrad, x =        0, x_d =        0
msg =   70, time steps =   10, qsz =    2, switch = off. t =     1436 ms. I_w =   2108 mA, erpm =        0, ax =       76, ay =     -310, az =     9787, gx = -0.01678 rad/s, theta =       38 mrad, theta_d =       11 mrad, x =        0, x_d =        0
msg =   71, time steps =   10, qsz =    2, switch = off. t =     1457 ms. I_w =   2146 mA, erpm =        0, ax =      316, ay =     -463, az =     9763, gx = -0.01891 rad/s, theta =       39 mrad, theta_d =       12 mrad, x =        0, x_d =        0
msg =   72, time steps =   10, qsz =    2, switch = off. t =     1477 ms. I_w =   2178 mA, erpm =        0, ax =      604, ay =     -663, az =     9810, gx = -0.01572 rad/s, theta =       39 mrad, theta_d =       13 mrad, x =        0, x_d =        0
msg =   73, time steps =   10, qsz =    2, switch = off. t =     1497 ms. I_w =   2176 mA, erpm =        0, ax =      963, ay =     -778, az =     9861, gx = -0.00400 rad/s, theta =       39 mrad, theta_d =       12 mrad, x =        0, x_d =        0
msg =   74, time steps =   10, qsz =    2, switch = off. t =     1517 ms. I_w =   2130 mA, erpm =        0, ax =     1356, ay =     -859, az =     9913, gx = 0.01091 rad/s, theta =       39 mrad, theta_d =        9 mrad, x =        0, x_d =        0
msg =   75, time steps =   10, qsz =    2, switch = off. t =     1537 ms. I_w =   2046 mA, erpm =        0, ax =     1404, ay =     -682, az =     9913, gx = 0.02156 rad/s, theta =       39 mrad, theta_d =        4 mrad, x =        0, x_d =        0
msg =   76, time steps =   10, qsz =    2, switch = off. t =     1558 ms. I_w =   1951 mA, erpm =        0, ax =     1208, ay =     -592, az =     9866, gx = 0.02476 rad/s, theta =       38 mrad, theta_d =        0 mrad, x =        0, x_d =        0
msg =   77, time steps =   10, qsz =    2, switch = off. t =     1578 ms. I_w =   1871 mA, erpm =        0, ax =      882, ay =     -553, az =     9801, gx = 0.02156 rad/s, theta =       38 mrad, theta_d =       -4 mrad, x =        0, x_d =        0
msg =   78, time steps =   10, qsz =    2, switch = off. t =     1598 ms. I_w =   1813 mA, erpm =        0, ax =      613, ay =     -663, az =     9749, gx = 0.01837 rad/s, theta =       37 mrad, theta_d =       -7 mrad, x =        0, x_d =        0
msg =   79, time steps =   10, qsz =    2, switch = off. t =     1618 ms. I_w =   1758 mA, erpm =        0, ax =      628, ay =     -721, az =     9787, gx = 0.02156 rad/s, theta =       37 mrad, theta_d =       -9 mrad, x =        0, x_d =        0
msg =   80, time steps =   10, qsz =    2, switch = off. t =     1638 ms. I_w =   1687 mA, erpm =        0, ax =      642, ay =     -721, az =     9838, gx = 0.03009 rad/s, theta =       36 mrad, theta_d =      -12 mrad, x =        0, x_d =        0
msg =   81, time steps =   10, qsz =    2, switch = off. t =     1659 ms. I_w =   1590 mA, erpm =        0, ax =      719, ay =     -601, az =     9857, gx = 0.04074 rad/s, theta =       36 mrad, theta_d =      -17 mrad, x =        0, x_d =        0
msg =   82, time steps =   10, qsz =    2, switch = off. t =     1679 ms. I_w =   1475 mA, erpm =        0, ax =      810, ay =     -458, az =     9838, gx = 0.04607 rad/s, theta =       35 mrad, theta_d =      -21 mrad, x =        0, x_d =        0
msg =   83, time steps =   10, qsz =    2, switch = off. t =     1699 ms. I_w =   1364 mA, erpm =        0, ax =      805, ay =     -376, az =     9847, gx = 0.04713 rad/s, theta =       34 mrad, theta_d =      -26 mrad, x =        0, x_d =        0
msg =   84, time steps =   10, qsz =    2, switch = off. t =     1719 ms. I_w =   1266 mA, erpm =        0, ax =      810, ay =     -400, az =     9829, gx = 0.04713 rad/s, theta =       33 mrad, theta_d =      -29 mrad, x =        0, x_d =        0
msg =   85, time steps =   10, qsz =    2, switch = off. t =     1739 ms. I_w =   1175 mA, erpm =        0, ax =      906, ay =     -420, az =     9843, gx = 0.04820 rad/s, theta =       32 mrad, theta_d =      -32 mrad, x =        0, x_d =        0
msg =   86, time steps =   10, qsz =    2, switch = off. t =     1760 ms. I_w =   1090 mA, erpm =        0, ax =      915, ay =     -343, az =     9847, gx = 0.04713 rad/s, theta =       31 mrad, theta_d =      -35 mrad, x =        0, x_d =        0
msg =   87, time steps =   10, qsz =    2, switch = off. t =     1780 ms. I_w =   1022 mA, erpm =        0, ax =      887, ay =     -166, az =     9843, gx = 0.04180 rad/s, theta =       30 mrad, theta_d =      -36 mrad, x =        0, x_d =        0
msg =   88, time steps =   10, qsz =    2, switch = off. t =     1800 ms. I_w =    981 mA, erpm =        0, ax =      781, ay =     -123, az =     9819, gx = 0.03328 rad/s, theta =       29 mrad, theta_d =      -36 mrad, x =        0, x_d =        0
msg =   89, time steps =   10, qsz =    2, switch = off. t =     1820 ms. I_w =    969 mA, erpm =        0, ax =      565, ay =     -176, az =     9815, gx = 0.02689 rad/s, theta =       29 mrad, theta_d =      -35 mrad, x =        0, x_d =        0
msg =   90, time steps =   10, qsz =    2, switch = off. t =     1840 ms. I_w =    963 mA, erpm =        0, ax =      297, ay =     -286, az =     9819, gx = 0.02689 rad/s, theta =       28 mrad, theta_d =      -33 mrad, x =        0, x_d =        0
msg =   91, time steps =   10, qsz =    2, switch = off. t =     1861 ms. I_w =    949 mA, erpm =        0, ax =      110, ay =     -257, az =     9805, gx = 0.02902 rad/s, theta =       28 mrad, theta_d =      -32 mrad, x =        0, x_d =        0
msg =   92, time steps =   10, qsz =    2, switch = off. t =     1881 ms. I_w =    931 mA, erpm =        0, ax =      -19, ay =     -166, az =     9801, gx = 0.02796 rad/s, theta =       27 mrad, theta_d =      -32 mrad, x =        0, x_d =        0
msg =   93, time steps =   10, qsz =    2, switch = off. t =     1901 ms. I_w =    922 mA, erpm =        0, ax =      -28, ay =     -142, az =     9810, gx = 0.02263 rad/s, theta =       26 mrad, theta_d =      -30 mrad, x =        0, x_d =        0
msg =   94, time steps =   10, qsz =    2, switch = off. t =     1921 ms. I_w =    930 mA, erpm =        0, ax =       57, ay =     -247, az =     9838, gx = 0.01837 rad/s, theta =       26 mrad, theta_d =      -28 mrad, x =        0, x_d =        0
msg =   95, time steps =   10, qsz =    2, switch = off. t =     1941 ms. I_w =    941 mA, erpm =        0, ax =      172, ay =     -300, az =     9824, gx = 0.01730 rad/s, theta =       26 mrad, theta_d =      -26 mrad, x =        0, x_d =        0
msg =   96, time steps =   10, qsz =    2, switch = off. t =     1962 ms. I_w =    947 mA, erpm =        0, ax =      311, ay =     -271, az =     9805, gx = 0.01730 rad/s, theta =       25 mrad, theta_d =      -25 mrad, x =        0, x_d =        0
msg =   97, time steps =   10, qsz =    2, switch = off. t =     1982 ms. I_w =    958 mA, erpm =        0, ax =      407, ay =     -200, az =     9829, gx = 0.01304 rad/s, theta =       25 mrad, theta_d =      -23 mrad, x =        0, x_d =        0
msg =   98, time steps =   10, qsz =    2, switch = off. t =     2002 ms. I_w =    982 mA, erpm =        0, ax =      388, ay =     -243, az =     9838, gx = 0.00772 rad/s, theta =       25 mrad, theta_d =      -20 mrad, x =        0, x_d =        0
msg =   99, time steps =   10, qsz =    2, switch = off. t =     2022 ms. I_w =   1010 mA, erpm =        0, ax =      321, ay =     -314, az =     9824, gx = 0.00665 rad/s, theta =       25 mrad, theta_d =      -18 mrad, x =        0, x_d =        0
msg =  100, time steps =   10, qsz =    2, switch = off. t =     2042 ms. I_w =   1031 mA, erpm =        0, ax =      163, ay =     -353, az =     9824, gx = 0.00878 rad/s, theta =       25 mrad, theta_d =      -16 mrad, x =        0, x_d =        0
msg =  101, time steps =   10, qsz =    2, switch = off. t =     2063 ms. I_w =   1037 mA, erpm =        0, ax =        4, ay =     -295, az =     9815, gx = 0.01091 rad/s, theta =       24 mrad, theta_d =      -15 mrad, x =        0, x_d =        0
msg =  102, time steps =   10, qsz =    2, switch = off. t =     2083 ms. I_w =   1039 mA, erpm =        0, ax =      -95, ay =     -267, az =     9801, gx = 0.00985 rad/s, theta =       24 mrad, theta_d =      -14 mrad, x =        0, x_d =        0
msg =  103, time steps =   10, qsz =    2, switch = off. t =     2103 ms. I_w =   1043 mA, erpm =        0, ax =      -95, ay =     -271, az =     9796, gx = 0.00878 rad/s, theta =       24 mrad, theta_d =      -13 mrad, x =        0, x_d =        0
