picocom v3.2a

port is        : /dev/tty.usbmodem103
flowc1trol    : n1e
baudrate is    : 230400
parity is      : n1e
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : /nix/store/qsx6i1q4h7cq5kg1pjmis5q57nskh70f-lrzsz-0.12.20/bin/sz -vv
receive_cmd is : /nix/store/qsx6i1q4h7cq5kg1pjmis5q57nskh70f-lrzsz-0.12.20/bin/rz -vv -E
imap is        : 8bithex,
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : n1e
initstring     : n1e
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
msg =    2, time steps =   10, qsz =    2, switch = 0 t =       63 ms. I_w =    226 mA, erpm =        0, ax =     -719, ay =       29, az =     9810, gx = -0.07218 rad/s, theta =        0 mrad, theta_d =       15 mrad, x =        0, x_d =        0
msg =  375, time steps =   10, qsz =    2, switch = 1 t =     7597 ms. I_w =  -1235 mA, erpm =        0, ax =     -100, ay =       62, az =     9838, gx = 0.04820 rad/s, theta =      -26 mrad, theta_d =      -22 mrad, x =       20, x_d =       91
msg =  376, time steps =   10, qsz =    2, switch = 1 t =     7618 ms. I_w =  -1678 mA, erpm =        0, ax =     -110, ay =      445, az =     9819, gx = 0.05033 rad/s, theta =      -27 mrad, theta_d =      -29 mrad, x =        6, x_d =       27
msg =  377, time steps =   10, qsz =    2, switch = 1 t =     7638 ms. I_w =  -1870 mA, erpm =        0, ax =     -134, ay =      746, az =     9805, gx = 0.03967 rad/s, theta =      -28 mrad, theta_d =      -32 mrad, x =        2, x_d =        8
msg =  378, time steps =   10, qsz =    2, switch = 1 t =     7658 ms. I_w =  -1906 mA, erpm =        0, ax =     -110, ay =      803, az =     9810, gx = 0.01730 rad/s, theta =      -29 mrad, theta_d =      -31 mrad, x =        1, x_d =        2
msg =  379, time steps =   10, qsz =    2, switch = 1 t =     7678 ms. I_w =  -1834 mA, erpm =        0, ax =      -95, ay =      507, az =     9819, gx = -0.00187 rad/s, theta =      -29 mrad, theta_d =      -24 mrad, x =        1, x_d =        0
msg =  380, time steps =   10, qsz =    2, switch = 1 t =     7698 ms. I_w =  -1735 mA, erpm =        0, ax =      -91, ay =      -28, az =     9833, gx = -0.00294 rad/s, theta =      -29 mrad, theta_d =      -17 mrad, x =        1, x_d =        0
msg =  381, time steps =   10, qsz =    2, switch = 1 t =     7719 ms. I_w =  -1702 mA, erpm =        0, ax =      -81, ay =     -267, az =     9852, gx = 0.01517 rad/s, theta =      -29 mrad, theta_d =      -15 mrad, x =        1, x_d =        0
msg =  382, time steps =   10, qsz =    2, switch = 1 t =     7739 ms. I_w =  -1768 mA, erpm =        0, ax =      -81, ay =     -137, az =     9852, gx = 0.03541 rad/s, theta =      -29 mrad, theta_d =      -18 mrad, x =        1, x_d =        0
msg =  383, time steps =   10, qsz =    2, switch = 1 t =     7759 ms. I_w =  -1860 mA, erpm =      -25, ax =      -43, ay =      244, az =     9838, gx = 0.04287 rad/s, theta =      -30 mrad, theta_d =      -24 mrad, x =        3, x_d =        9
msg =  384, time steps =   10, qsz =    2, switch = 1 t =     7779 ms. I_w =  -1888 mA, erpm =      -22, ax =      -23, ay =      569, az =     9824, gx = 0.03861 rad/s, theta =      -31 mrad, theta_d =      -28 mrad, x =        7, x_d =       24
msg =  385, time steps =   10, qsz =    2, switch = 1 t =     7799 ms. I_w =  -1903 mA, erpm =      -22, ax =      -57, ay =      798, az =     9801, gx = 0.01837 rad/s, theta =      -32 mrad, theta_d =      -27 mrad, x =        8, x_d =       27
msg =  386, time steps =   10, qsz =    2, switch = 1 t =     7820 ms. I_w =  -1850 mA, erpm =        1, ax =     -100, ay =      674, az =     9787, gx = -0.00081 rad/s, theta =      -32 mrad, theta_d =      -22 mrad, x =        7, x_d =       21
msg =  387, time steps =   10, qsz =    2, switch = 1 t =     7840 ms. I_w =  -1809 mA, erpm =        1, ax =     -115, ay =      206, az =     9815, gx = -0.01252 rad/s, theta =      -32 mrad, theta_d =      -14 mrad, x =        4, x_d =        5
msg =  388, time steps =   10, qsz =    2, switch = 1 t =     7860 ms. I_w =  -1737 mA, erpm =        0, ax =     -153, ay =     -104, az =     9829, gx = -0.00507 rad/s, theta =      -31 mrad, theta_d =       -9 mrad, x =        3, x_d =        1
msg =  389, time steps =   10, qsz =    2, switch = 1 t =     7880 ms. I_w =  -1722 mA, erpm =        0, ax =     -143, ay =       34, az =     9824, gx = 0.00878 rad/s, theta =      -31 mrad, theta_d =       -7 mrad, x =        2, x_d =        0
msg =  390, time steps =   10, qsz =    2, switch = 1 t =     7900 ms. I_w =  -1757 mA, erpm =        0, ax =     -124, ay =      196, az =     9805, gx = 0.01730 rad/s, theta =      -32 mrad, theta_d =       -9 mrad, x =        2, x_d =        0
msg =  391, time steps =   10, qsz =    2, switch = 1 t =     7921 ms. I_w =  -1731 mA, erpm =     -102, ax =     -110, ay =      363, az =     9829, gx = 0.01304 rad/s, theta =      -32 mrad, theta_d =      -10 mrad, x =        9, x_d =       27
msg =  392, time steps =   10, qsz =    2, switch = 1 t =     7941 ms. I_w =  -1395 mA, erpm =     -102, ax =     -100, ay =      650, az =     9824, gx = 0.00133 rad/s, theta =      -32 mrad, theta_d =       -9 mrad, x =       26, x_d =       99
msg =  393, time steps =   10, qsz =    2, switch = 1 t =     7961 ms. I_w =  -1329 mA, erpm =       -4, ax =     -105, ay =      779, az =     9819, gx = -0.01998 rad/s, theta =      -32 mrad, theta_d =       -4 mrad, x =       25, x_d =       83
msg =  394, time steps =   10, qsz =    2, switch = 1 t =     7981 ms. I_w =  -1448 mA, erpm =        0, ax =     -153, ay =      378, az =     9810, gx = -0.03063 rad/s, theta =      -31 mrad, theta_d =        3 mrad, x =       13, x_d =       27
msg =  395, time steps =   10, qsz =    2, switch = 1 t =     8001 ms. I_w =  -1424 mA, erpm =        0, ax =     -191, ay =       29, az =     9819, gx = -0.02317 rad/s, theta =      -31 mrad, theta_d =        8 mrad, x =        9, x_d =        8
msg =  396, time steps =   10, qsz =    2, switch = 1 t =     8022 ms. I_w =  -1334 mA, erpm =      -70, ax =     -215, ay =     -142, az =     9838, gx = -0.00720 rad/s, theta =      -31 mrad, theta_d =       10 mrad, x =       14, x_d =       29
msg =  397, time steps =   10, qsz =    2, switch = 1 t =     8042 ms. I_w =  -1189 mA, erpm =     -107, ax =     -158, ay =      182, az =     9819, gx = 0.00985 rad/s, theta =      -31 mrad, theta_d =        6 mrad, x =       26, x_d =       76
msg =  398, time steps =   10, qsz =    2, switch = 1 t =     8062 ms. I_w =  -1059 mA, erpm =     -107, ax =      -57, ay =      660, az =     9815, gx = 0.00665 rad/s, theta =      -31 mrad, theta_d =        2 mrad, x =       38, x_d =      118
msg =  399, time steps =   10, qsz =    2, switch = 1 t =     8082 ms. I_w =  -1062 mA, erpm =        0, ax =      -19, ay =      875, az =     9810, gx = -0.01039 rad/s, theta =      -31 mrad, theta_d =        3 mrad, x =       36, x_d =      102
msg =  400, time steps =   10, qsz =    2, switch = 1 t =     8102 ms. I_w =  -1306 mA, erpm =        0, ax =      -33, ay =      717, az =     9819, gx = -0.03063 rad/s, theta =      -30 mrad, theta_d =        8 mrad, x =       21, x_d =       31
msg =  401, time steps =   10, qsz =    2, switch = 1 t =     8123 ms. I_w =  -1273 mA, erpm =        0, ax =      -47, ay =      416, az =     9815, gx = -0.03915 rad/s, theta =      -30 mrad, theta_d =       14 mrad, x =       17, x_d =        9
msg =  402, time steps =   10, qsz =    2, switch = 1 t =     8143 ms. I_w =  -1179 mA, erpm =      -45, ax =      -71, ay =      182, az =     9805, gx = -0.03809 rad/s, theta =      -29 mrad, theta_d =       20 mrad, x =       17, x_d =        9
msg =  403, time steps =   10, qsz =    2, switch = 1 t =     8163 ms. I_w =   -944 mA, erpm =      -45, ax =      -71, ay =      182, az =     9824, gx = -0.03063 rad/s, theta =      -28 mrad, theta_d =       23 mrad, x =       25, x_d =       42
msg =  404, time steps =   10, qsz =    2, switch = 1 t =     8183 ms. I_w =   -832 mA, erpm =      -14, ax =      -71, ay =      340, az =     9847, gx = -0.02744 rad/s, theta =      -27 mrad, theta_d =       24 mrad, x =       28, x_d =       52
msg =  405, time steps =   10, qsz =    2, switch = 1 t =     8203 ms. I_w =   -894 mA, erpm =      -14, ax =     -110, ay =      359, az =     9843, gx = -0.03276 rad/s, theta =      -27 mrad, theta_d =       26 mrad, x =       24, x_d =       28
msg =  406, time steps =   10, qsz =    2, switch = 1 t =     8224 ms. I_w =   -893 mA, erpm =        0, ax =     -143, ay =      316, az =     9824, gx = -0.03383 rad/s, theta =      -26 mrad, theta_d =       27 mrad, x =       21, x_d =       14
msg =  407, time steps =   10, qsz =    2, switch = 1 t =     8244 ms. I_w =   -886 mA, erpm =        0, ax =     -167, ay =      225, az =     9824, gx = -0.03170 rad/s, theta =      -26 mrad, theta_d =       29 mrad, x =       19, x_d =        4
msg =  408, time steps =   10, qsz =    2, switch = 1 t =     8264 ms. I_w =   -856 mA, erpm =        0, ax =     -163, ay =      502, az =     9815, gx = -0.03383 rad/s, theta =      -25 mrad, theta_d =       29 mrad, x =       18, x_d =        1
msg =  409, time steps =   10, qsz =    2, switch = 1 t =     8284 ms. I_w =   -665 mA, erpm =     -104, ax =     -119, ay =      631, az =     9801, gx = -0.04768 rad/s, theta =      -24 mrad, theta_d =       32 mrad, x =       27, x_d =       40
msg =  410, time steps =   10, qsz =    2, switch = 1 t =     8304 ms. I_w =   -226 mA, erpm =       -7, ax =     -119, ay =      450, az =     9815, gx = -0.06259 rad/s, theta =      -23 mrad, theta_d =       38 mrad, x =       40, x_d =       91
msg =  411, time steps =   10, qsz =    2, switch = 1 t =     8325 ms. I_w =   -326 mA, erpm =       -7, ax =     -143, ay =      -47, az =     9824, gx = -0.06791 rad/s, theta =      -21 mrad, theta_d =       45 mrad, x =       29, x_d =       33
msg =  412, time steps =   10, qsz =    2, switch = 1 t =     8345 ms. I_w =   -314 mA, erpm =        0, ax =     -182, ay =     -362, az =     9833, gx = -0.04554 rad/s, theta =      -20 mrad, theta_d =       47 mrad, x =       25, x_d =       14
msg =  413, time steps =   10, qsz =    2, switch = 1 t =     8365 ms. I_w =   -394 mA, erpm =        0, ax =     -187, ay =     -128, az =     9829, gx = -0.01785 rad/s, theta =      -20 mrad, theta_d =       42 mrad, x =       22, x_d =        4
msg =  414, time steps =   10, qsz =    2, switch = 1 t =     8385 ms. I_w =   -447 mA, erpm =      -51, ax =     -143, ay =      473, az =     9801, gx = -0.00933 rad/s, theta =      -20 mrad, theta_d =       35 mrad, x =       26, x_d =       20
msg =  415, time steps =   10, qsz =    2, switch = 1 t =     8405 ms. I_w =   -347 mA, erpm =        0, ax =      -95, ay =      923, az =     9796, gx = -0.02637 rad/s, theta =      -19 mrad, theta_d =       31 mrad, x =       33, x_d =       44
msg =  416, time steps =   10, qsz =    2, switch = 1 t =     8426 ms. I_w =   -409 mA, erpm =        0, ax =      -43, ay =      827, az =     9815, gx = -0.05620 rad/s, theta =      -18 mrad, theta_d =       34 mrad, x =       26, x_d =       13
msg =  417, time steps =   10, qsz =    2, switch = 1 t =     8446 ms. I_w =   -288 mA, erpm =        0, ax =      -47, ay =      244, az =     9824, gx = -0.06685 rad/s, theta =      -17 mrad, theta_d =       41 mrad, x =       24, x_d =        4
msg =  418, time steps =   10, qsz =    2, switch = 1 t =     8466 ms. I_w =   -178 mA, erpm =        0, ax =      -76, ay =     -219, az =     9824, gx = -0.05300 rad/s, theta =      -16 mrad, theta_d =       45 mrad, x =       23, x_d =        1
msg =  419, time steps =   10, qsz =    2, switch = 1 t =     8486 ms. I_w =    -14 mA, erpm =     -137, ax =     -100, ay =     -386, az =     9810, gx = -0.02744 rad/s, theta =      -15 mrad, theta_d =       43 mrad, x =       35, x_d =       52
msg =  420, time steps =   10, qsz =    2, switch = 1 t =     8506 ms. I_w =    188 mA, erpm =      -49, ax =     -187, ay =     -577, az =     9819, gx = 0.02050 rad/s, theta =      -15 mrad, theta_d =       32 mrad, x =       51, x_d =      114
msg =  421, time steps =   10, qsz =    2, switch = 1 t =     8527 ms. I_w =   -278 mA, erpm =      -49, ax =     -215, ay =      402, az =     9801, gx = 0.05565 rad/s, theta =      -16 mrad, theta_d =       13 mrad, x =       45, x_d =       78
msg =  422, time steps =   10, qsz =    2, switch = 1 t =     8547 ms. I_w =   -617 mA, erpm =      -49, ax =     -129, ay =     1167, az =     9796, gx = 0.04820 rad/s, theta =      -17 mrad, theta_d =       -2 mrad, x =       44, x_d =       67
msg =  423, time steps =   10, qsz =    2, switch = 1 t =     8567 ms. I_w =   -849 mA, erpm =        0, ax =     -110, ay =     1434, az =     9777, gx = 0.01837 rad/s, theta =      -18 mrad, theta_d =       -8 mrad, x =       39, x_d =       40
msg =  424, time steps =   10, qsz =    2, switch = 1 t =     8587 ms. I_w =   -965 mA, erpm =        0, ax =      -86, ay =     1095, az =     9787, gx = -0.00826 rad/s, theta =      -18 mrad, theta_d =       -6 mrad, x =       33, x_d =       12
msg =  425, time steps =   10, qsz =    2, switch = 1 t =     8607 ms. I_w =   -928 mA, erpm =        0, ax =     -100, ay =      244, az =     9810, gx = -0.01039 rad/s, theta =      -18 mrad, theta_d =       -2 mrad, x =       31, x_d =        3
msg =  426, time steps =   10, qsz =    2, switch = 1 t =     8628 ms. I_w =   -948 mA, erpm =        0, ax =     -158, ay =     -290, az =     9810, gx = 0.01730 rad/s, theta =      -18 mrad, theta_d =       -3 mrad, x =       31, x_d =        1
msg =  427, time steps =   10, qsz =    2, switch = 1 t =     8648 ms. I_w =  -1113 mA, erpm =        0, ax =     -187, ay =     -247, az =     9815, gx = 0.05565 rad/s, theta =      -18 mrad, theta_d =      -12 mrad, x =       31, x_d =        0
msg =  428, time steps =   10, qsz =    2, switch = 1 t =     8668 ms. I_w =  -1375 mA, erpm =        0, ax =     -182, ay =      459, az =     9805, gx = 0.07376 rad/s, theta =      -20 mrad, theta_d =      -26 mrad, x =       31, x_d =        0
msg =  429, time steps =   10, qsz =    2, switch = 1 t =     8688 ms. I_w =  -1590 mA, erpm =        0, ax =     -177, ay =      918, az =     9796, gx = 0.06098 rad/s, theta =      -21 mrad, theta_d =      -35 mrad, x =       31, x_d =        0
msg =  430, time steps =   10, qsz =    2, switch = 1 t =     8708 ms. I_w =  -1676 mA, erpm =        0, ax =     -177, ay =      798, az =     9796, gx = 0.03435 rad/s, theta =      -22 mrad, theta_d =      -37 mrad, x =       31, x_d =        0
msg =  431, time steps =   10, qsz =    2, switch = 1 t =     8729 ms. I_w =  -1672 mA, erpm =        0, ax =     -153, ay =      435, az =     9801, gx = 0.02476 rad/s, theta =      -23 mrad, theta_d =      -35 mrad, x =       31, x_d =        0
msg =  432, time steps =   10, qsz =    2, switch = 1 t =     8749 ms. I_w =  -1668 mA, erpm =        0, ax =     -105, ay =      163, az =     9819, gx = 0.02796 rad/s, theta =      -23 mrad, theta_d =      -33 mrad, x =       31, x_d =        0
msg =  433, time steps =   10, qsz =    2, switch = 1 t =     8769 ms. I_w =  -1695 mA, erpm =        0, ax =      -38, ay =      134, az =     9833, gx = 0.03435 rad/s, theta =      -24 mrad, theta_d =      -32 mrad, x =       31, x_d =        0
msg =  434, time steps =   10, qsz =    2, switch = 1 t =     8789 ms. I_w =  -1744 mA, erpm =        0, ax =      -14, ay =      383, az =     9819, gx = 0.03648 rad/s, theta =      -25 mrad, theta_d =      -33 mrad, x =       31, x_d =        0
msg =  435, time steps =   10, qsz =    2, switch = 1 t =     8809 ms. I_w =  -1774 mA, erpm =        0, ax =      -38, ay =      579, az =     9810, gx = 0.02796 rad/s, theta =      -25 mrad, theta_d =      -33 mrad, x =       31, x_d =        0
msg =  436, time steps =   10, qsz =    2, switch = 1 t =     8830 ms. I_w =  -1745 mA, erpm =        0, ax =      -67, ay =      579, az =     9805, gx = 0.01198 rad/s, theta =      -26 mrad, theta_d =      -29 mrad, x =       31, x_d =        0
msg =  437, time steps =   10, qsz =    2, switch = 1 t =     8850 ms. I_w =  -1661 mA, erpm =        0, ax =     -139, ay =      478, az =     9810, gx = -0.00187 rad/s, theta =      -26 mrad, theta_d =      -23 mrad, x =       31, x_d =        0
msg =  438, time steps =   10, qsz =    2, switch = 1 t =     8870 ms. I_w =  -1551 mA, erpm =        0, ax =     -220, ay =      292, az =     9810, gx = -0.01039 rad/s, theta =      -26 mrad, theta_d =      -15 mrad, x =       31, x_d =        0
msg =  439, time steps =   10, qsz =    2, switch = 1 t =     8890 ms. I_w =  -1449 mA, erpm =        0, ax =     -278, ay =       77, az =     9796, gx = -0.00933 rad/s, theta =      -25 mrad, theta_d =       -9 mrad, x =       31, x_d =        0
msg =  440, time steps =   10, qsz =    2, switch = 1 t =     8910 ms. I_w =  -1387 mA, erpm =        0, ax =     -268, ay =      -18, az =     9801, gx = -0.00294 rad/s, theta =      -25 mrad, theta_d =       -6 mrad, x =       31, x_d =        0
msg =  441, time steps =   10, qsz =    2, switch = 1 t =     8931 ms. I_w =  -1372 mA, erpm =        0, ax =     -234, ay =      148, az =     9801, gx = 0.00559 rad/s, theta =      -25 mrad, theta_d =       -5 mrad, x =       31, x_d =        0
msg =  442, time steps =   10, qsz =    2, switch = 1 t =     8951 ms. I_w =  -1373 mA, erpm =        0, ax =     -139, ay =      292, az =     9810, gx = 0.00239 rad/s, theta =      -25 mrad, theta_d =       -4 mrad, x =       31, x_d =        0
msg =  443, time steps =   10, qsz =    2, switch = 1 t =     8971 ms. I_w =  -1259 mA, erpm =      -82, ax =      -19, ay =      416, az =     9819, gx = -0.00613 rad/s, theta =      -25 mrad, theta_d =       -3 mrad, x =       38, x_d =       31
msg =  444, time steps =   10, qsz =    2, switch = 1 t =     8991 ms. I_w =   -950 mA, erpm =       -1, ax =       57, ay =      354, az =     9829, gx = -0.01998 rad/s, theta =      -25 mrad, theta_d =        1 mrad, x =       48, x_d =       71
msg =  445, time steps =   10, qsz =    2, switch = 1 t =     9011 ms. I_w =  -1067 mA, erpm =       -1, ax =      153, ay =      196, az =     9833, gx = -0.02850 rad/s, theta =      -24 mrad, theta_d =        7 mrad, x =       38, x_d =       22
msg =  446, time steps =   10, qsz =    2, switch = 1 t =     9032 ms. I_w =  -1039 mA, erpm =        0, ax =      206, ay =       19, az =     9838, gx = -0.02424 rad/s, theta =      -24 mrad, theta_d =       11 mrad, x =       35, x_d =        7
msg =  447, time steps =   10, qsz =    2, switch = 1 t =     9052 ms. I_w =  -1011 mA, erpm =        0, ax =      249, ay =        0, az =     9847, gx = -0.01785 rad/s, theta =      -24 mrad, theta_d =       13 mrad, x =       34, x_d =        2
msg =  448, time steps =   10, qsz =    2, switch = 1 t =     9072 ms. I_w =  -1007 mA, erpm =        0, ax =      297, ay =       81, az =     9847, gx = -0.01039 rad/s, theta =      -23 mrad, theta_d =       13 mrad, x =       33, x_d =        0
msg =  449, time steps =   10, qsz =    2, switch = 1 t =     9092 ms. I_w =  -1020 mA, erpm =        0, ax =      326, ay =      120, az =     9833, gx = -0.00613 rad/s, theta =      -23 mrad, theta_d =       11 mrad, x =       33, x_d =        0
msg =  450, time steps =   10, qsz =    2, switch = 1 t =     9112 ms. I_w =  -1041 mA, erpm =        0, ax =      302, ay =      172, az =     9829, gx = -0.00294 rad/s, theta =      -23 mrad, theta_d =       10 mrad, x =       33, x_d =        0
msg =  451, time steps =   10, qsz =    2, switch = 1 t =     9133 ms. I_w =  -1040 mA, erpm =      -32, ax =      297, ay =      105, az =     9857, gx = -0.00294 rad/s, theta =      -23 mrad, theta_d =        8 mrad, x =       35, x_d =        8
msg =  452, time steps =   10, qsz =    2, switch = 1 t =     9153 ms. I_w =   -968 mA, erpm =      -32, ax =      316, ay =      268, az =     9857, gx = 0.00133 rad/s, theta =      -23 mrad, theta_d =        6 mrad, x =       41, x_d =       31
msg =  453, time steps =   10, qsz =    2, switch = 1 t =     9173 ms. I_w =   -933 mA, erpm =      -16, ax =      297, ay =      387, az =     9838, gx = -0.00294 rad/s, theta =      -23 mrad, theta_d =        5 mrad, x =       44, x_d =       40
msg =  454, time steps =   10, qsz =    2, switch = 1 t =     9193 ms. I_w =   -990 mA, erpm =        0, ax =      249, ay =      454, az =     9833, gx = -0.01146 rad/s, theta =      -23 mrad, theta_d =        6 mrad, x =       40, x_d =       22
msg =  455, time steps =   10, qsz =    2, switch = 1 t =     9213 ms. I_w =  -1009 mA, erpm =        0, ax =      191, ay =      359, az =     9838, gx = -0.01891 rad/s, theta =      -22 mrad, theta_d =        8 mrad, x =       37, x_d =        6
msg =  456, time steps =   10, qsz =    2, switch = 1 t =     9234 ms. I_w =   -966 mA, erpm =        0, ax =      167, ay =      144, az =     9847, gx = -0.02211 rad/s, theta =      -22 mrad, theta_d =       11 mrad, x =       36, x_d =        2
msg =  457, time steps =   10, qsz =    2, switch = 1 t =     9254 ms. I_w =   -928 mA, erpm =        0, ax =      196, ay =      -47, az =     9847, gx = -0.01572 rad/s, theta =      -22 mrad, theta_d =       13 mrad, x =       36, x_d =        0
msg =  458, time steps =   10, qsz =    2, switch = 1 t =     9274 ms. I_w =   -942 mA, erpm =        0, ax =      273, ay =     -200, az =     9847, gx = 0.00026 rad/s, theta =      -21 mrad, theta_d =       11 mrad, x =       35, x_d =        0
msg =  459, time steps =   10, qsz =    2, switch = 1 t =     9294 ms. I_w =  -1029 mA, erpm =        0, ax =      383, ay =     -142, az =     9847, gx = 0.01837 rad/s, theta =      -22 mrad, theta_d =        5 mrad, x =       35, x_d =        0
msg =  460, time steps =   10, qsz =    2, switch = 1 t =     9314 ms. I_w =  -1173 mA, erpm =        0, ax =      474, ay =       67, az =     9852, gx = 0.03435 rad/s, theta =      -22 mrad, theta_d =       -2 mrad, x =       35, x_d =        0
msg =  461, time steps =   10, qsz =    2, switch = 1 t =     9335 ms. I_w =  -1234 mA, erpm =      -87, ax =      556, ay =      320, az =     9833, gx = 0.03861 rad/s, theta =      -23 mrad, theta_d =      -10 mrad, x =       43, x_d =       33
msg =  462, time steps =   10, qsz =    2, switch = 1 t =     9355 ms. I_w =  -1102 mA, erpm =     -108, ax =      604, ay =      416, az =     9852, gx = 0.03115 rad/s, theta =      -24 mrad, theta_d =      -16 mrad, x =       58, x_d =       90
msg =  463, time steps =   10, qsz =    2, switch = 1 t =     9375 ms. I_w =  -1008 mA, erpm =     -108, ax =      570, ay =      316, az =     9857, gx = 0.02263 rad/s, theta =      -24 mrad, theta_d =      -18 mrad, x =       67, x_d =      123
msg =  464, time steps =   10, qsz =    2, switch = 1 t =     9395 ms. I_w =  -1119 mA, erpm =        0, ax =      455, ay =       86, az =     9838, gx = 0.02370 rad/s, theta =      -25 mrad, theta_d =      -19 mrad, x =       63, x_d =       92
msg =  465, time steps =   10, qsz =    2, switch = 1 t =     9415 ms. I_w =  -1471 mA, erpm =        0, ax =      321, ay =       -4, az =     9838, gx = 0.03115 rad/s, theta =      -25 mrad, theta_d =      -21 mrad, x =       49, x_d =       27
msg =  466, time steps =   10, qsz =    2, switch = 1 t =     9436 ms. I_w =  -1648 mA, erpm =        0, ax =      182, ay =      129, az =     9829, gx = 0.03861 rad/s, theta =      -26 mrad, theta_d =      -25 mrad, x =       45, x_d =        8
msg =  467, time steps =   10, qsz =    2, switch = 1 t =     9456 ms. I_w =  -1752 mA, erpm =        0, ax =      110, ay =      373, az =     9843, gx = 0.03328 rad/s, theta =      -27 mrad, theta_d =      -27 mrad, x =       44, x_d =        2
msg =  468, time steps =   10, qsz =    2, switch = 1 t =     9476 ms. I_w =  -1774 mA, erpm =        0, ax =       76, ay =      268, az =     9852, gx = 0.01837 rad/s, theta =      -27 mrad, theta_d =      -26 mrad, x =       43, x_d =        0
msg =  469, time steps =   10, qsz =    2, switch = 1 t =     9496 ms. I_w =  -1661 mA, erpm =      -64, ax =       33, ay =      473, az =     9843, gx = 0.00346 rad/s, theta =      -27 mrad, theta_d =      -22 mrad, x =       49, x_d =       24
msg =  470, time steps =   10, qsz =    2, switch = 1 t =     9516 ms. I_w =  -1357 mA, erpm =     -105, ax =       -4, ay =      311, az =     9843, gx = -0.01785 rad/s, theta =      -27 mrad, theta_d =      -14 mrad, x =       60, x_d =       70
msg =  471, time steps =   10, qsz =    2, switch = 1 t =     9537 ms. I_w =   -989 mA, erpm =     -105, ax =      -33, ay =      -42, az =     9838, gx = -0.02850 rad/s, theta =      -27 mrad, theta_d =       -4 mrad, x =       72, x_d =      115
msg =  472, time steps =   10, qsz =    2, switch = 1 t =     9557 ms. I_w =   -856 mA, erpm =        0, ax =      -19, ay =     -343, az =     9843, gx = -0.02211 rad/s, theta =      -26 mrad, theta_d =        2 mrad, x =       71, x_d =      100
msg =  473, time steps =   10, qsz =    2, switch = 1 t =     9577 ms. I_w =  -1140 mA, erpm =        0, ax =       62, ay =     -343, az =     9852, gx = -0.00187 rad/s, theta =      -26 mrad, theta_d =        3 mrad, x =       57, x_d =       30
msg =  474, time steps =   10, qsz =    2, switch = 1 t =     9597 ms. I_w =  -1153 mA, erpm =     -117, ax =      110, ay =      158, az =     9843, gx = 0.01411 rad/s, theta =      -26 mrad, theta_d =        0 mrad, x =       63, x_d =       55
msg =  475, time steps =   10, qsz =    2, switch = 1 t =     9617 ms. I_w =   -933 mA, erpm =      -22, ax =      143, ay =      894, az =     9815, gx = -0.00507 rad/s, theta =      -26 mrad, theta_d =        0 mrad, x =       74, x_d =       95
msg =  476, time steps =   10, qsz =    2, switch = 1 t =     9638 ms. I_w =  -1038 mA, erpm =      -22, ax =      163, ay =      966, az =     9824, gx = -0.04128 rad/s, theta =      -26 mrad, theta_d =        6 mrad, x =       65, x_d =       48
msg =  477, time steps =   10, qsz =    2, switch = 1 t =     9658 ms. I_w =   -910 mA, erpm =        0, ax =       52, ay =      459, az =     9819, gx = -0.06152 rad/s, theta =      -25 mrad, theta_d =       18 mrad, x =       60, x_d =       25
msg =  478, time steps =   10, qsz =    2, switch = 1 t =     9678 ms. I_w =   -776 mA, erpm =     -125, ax =      -43, ay =      148, az =     9829, gx = -0.06152 rad/s, theta =      -23 mrad, theta_d =       28 mrad, x =       61, x_d =       25
msg =  479, time steps =   10, qsz =    2, switch = 1 t =     9698 ms. I_w =   -178 mA, erpm =     -125, ax =      -62, ay =      167, az =     9824, gx = -0.05833 rad/s, theta =      -22 mrad, theta_d =       35 mrad, x =       83, x_d =      119
msg =  480, time steps =   10, qsz =    2, switch = 1 t =     9718 ms. I_w =      8 mA, erpm =       -3, ax =     -119, ay =      297, az =     9796, gx = -0.05513 rad/s, theta =      -21 mrad, theta_d =       40 mrad, x =       85, x_d =      114
msg =  481, time steps =   10, qsz =    2, switch = 1 t =     9739 ms. I_w =   -272 mA, erpm =       -3, ax =     -273, ay =     -945, az =     9796, gx = -0.03063 rad/s, theta =      -20 mrad, theta_d =       41 mrad, x =       69, x_d =       37
msg =  482, time steps =   10, qsz =    2, switch = 1 t =     9759 ms. I_w =   -473 mA, erpm =      -67, ax =     -225, ay =     -400, az =     9815, gx = 0.03115 rad/s, theta =      -20 mrad, theta_d =       29 mrad, x =       70, x_d =       38
msg =  483, time steps =   10, qsz =    2, switch = 1 t =     9779 ms. I_w =   -641 mA, erpm =     -104, ax =       14, ay =      674, az =     9843, gx = 0.05885 rad/s, theta =      -21 mrad, theta_d =        9 mrad, x =       80, x_d =       76
msg =  484, time steps =   10, qsz =    2, switch = 1 t =     9799 ms. I_w =   -710 mA, erpm =     -104, ax =      215, ay =     1998, az =     9791, gx = 0.03222 rad/s, theta =      -22 mrad, theta_d =       -3 mrad, x =       91, x_d =      116
